,MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
25,57916.339086,22.44,4.056,4,16,o,0,1.6,222.40704,18.70009,5472.33,1017.16,3.64,3.2,34.4,-0.40399999999999997,19.08,20.33,01a57916o0183o
26,57917.361445,-20.371,0.564,-26,15,o,0,3.0,222.40704,18.70009,2583.59,6630.09,2.43,2.12,1.4,-0.469,19.29,20.31,02a57917o0123o
27,57917.379720000004,-21.076999999999998,1.087,-14,15,o,0,3.28,222.40704,18.70009,2564.8,6588.05,2.25,2.08,18.8,-0.475,19.29,20.13,02a57917o0156o
28,57917.400626999995,-20.472,0.5710000000000001,-24,13,o,0,5.38,222.40704,18.70009,2619.39,6664.69,2.22,2.08,16.6,-0.496,19.26,20.07,02a57917o0194o
29,57917.40751799999,19.468,0.25,59,15,o,0,3.85,222.40704,18.70009,2641.1,6550.83,2.32,2.14,28.9,-0.484,19.19,20.05,02a57917o0206o
30,57917.43042899999,-21.204,1.944,-12,23,o,0,1.22,222.40704,18.70009,2605.45,6607.41,2.56,2.34,25.8,-0.48200000000000004,18.9,19.71,02a57917o0247o
31,57920.369251,-20.581,0.555,-21,12,o,0,1.71,222.40704,18.70009,7568.99,3230.69,3.17,2.97,57.8,-0.425,19.54,21.33,01a57920o0260o
32,57920.382003,-20.293,0.39399999999999996,-28,11,o,0,2.29,222.40704,18.70009,7596.59,3320.66,3.19,2.97,57.8,-0.428,19.53,21.28,01a57920o0286o
33,57920.391794,-21.804000000000002,1.526,-7,10,o,0,2.64,222.40704,18.70009,7546.82,3281.34,3.2,2.96,66.8,-0.431,19.56,21.32,01a57920o0304o
34,57920.401123,-21.991,1.758,-6,10,o,0,2.26,222.40704,18.70009,7537.38,3434.08,3.17,2.9,66.6,-0.433,19.56,21.31,01a57920o0323o
35,57924.36805599999,20.761999999999997,0.687,18,12,o,0,1.39,222.40704,18.70009,4467.27,4469.57,3.8,3.15,18.5,-0.395,19.44,21.39,01a57924o0255o
36,57924.374078,-19.26,0.136,-72,10,o,0,2.12,222.40704,18.70009,4487.49,4530.9,3.39,3.03,42.6,-0.423,19.54,21.39,01a57924o0265o
37,57924.386354999995,19.416,0.188,62,12,o,0,1.91,222.40704,18.70009,4442.41,4503.43,3.63,3.1,16.3,-0.41200000000000003,19.49,21.35,01a57924o0290o
38,57924.396937,-20.104,0.313,-33,10,o,0,2.36,222.40704,18.70009,4413.83,4657.22,3.2,2.8,54.4,-0.43,19.61,21.37,01a57924o0309o
39,57926.366908,19.552,0.168,55,9,o,0,6.47,222.40704,18.70009,3830.94,7080.72,2.18,2.08,-23.0,-0.488,19.78,21.18,02a57926o0194o
40,57926.373579,-18.709,0.076,-119,9,o,0,6.08,222.40704,18.70009,3813.55,7042.04,2.47,2.41,-32.4,-0.45799999999999996,19.64,21.16,02a57926o0205o
41,57926.386549,19.588,0.193,53,10,o,0,9.55,222.40704,18.70009,3867.84,7117.69,2.14,2.01,-29.0,-0.504,19.79,21.11,02a57926o0229o
42,57926.397523,-19.902,0.235,-40,9,o,0,2.87,222.40704,18.70009,3888.09,7001.66,2.32,2.23,-30.9,-0.47200000000000003,19.73,21.11,02a57926o0248o
43,57928.365589,-21.023000000000003,0.8270000000000001,-14,12,o,0,1.76,222.40704,18.70009,6080.85,3576.43,3.27,3.05,59.8,-0.436,19.5,21.21,01a57928o0252o
44,57928.371476,20.145,0.32,32,10,o,0,4.02,222.40704,18.70009,6102.09,3637.06,3.15,2.94,66.1,-0.449,19.53,21.18,01a57928o0263o
45,57928.371966,19.118,0.132,82,11,o,0,2.11,222.40704,18.70009,6047.01,3562.15,3.16,2.92,67.4,-0.45399999999999996,19.5,21.18,01a57928o0264o
46,57928.382863,-21.533,1.271,-9,11,o,0,1.88,222.40704,18.70009,6039.77,3721.76,3.2,3.02,66.0,-0.43700000000000006,19.51,21.19,01a57928o0286o
47,57932.348560000006,-20.934,0.688,-15,11,o,0,1.85,222.40704,18.70009,4930.36,2499.39,3.41,2.99,49.6,-0.43200000000000005,19.5,21.23,01a57932o0212o
48,57932.354440999996,-21.031,0.8270000000000001,-14,12,o,0,1.41,222.40704,18.70009,4950.47,2560.12,3.41,2.91,53.1,-0.435,19.51,21.27,01a57932o0222o
49,57932.366952,-18.959,0.11199999999999999,-95,11,o,0,2.11,222.40704,18.70009,4905.54,2532.85,3.34,2.89,56.6,-0.439,19.59,21.39,01a57932o0247o
50,57932.377415999996,-18.907,0.1,-99,10,o,0,1.75,222.40704,18.70009,4895.61,2686.42,3.29,2.87,55.8,-0.44299999999999995,19.6,21.44,01a57932o0266o
51,57936.343067999995,21.531,1.8780000000000001,9,17,o,0,1.28,222.40704,18.70009,6900.88,2826.54,3.23,2.99,27.7,-0.423,19.1,20.28,01a57936o0205o
52,57936.351641999994,-19.695,0.32899999999999996,-48,16,o,0,1.47,222.40704,18.70009,6926.39,2897.65,3.54,3.07,15.0,-0.40700000000000003,19.01,20.24,01a57936o0222o
53,57936.36336799999,-19.922,0.431,-39,17,o,0,1.56,222.40704,18.70009,6881.42,2866.5,3.24,3.03,49.1,-0.43,19.02,20.18,01a57936o0245o
54,57936.371703,-19.572,0.293,-54,16,o,0,2.0,222.40704,18.70009,6867.79,3012.19,3.12,2.81,54.7,-0.444,19.05,20.14,01a57936o0261o
55,57940.337201,19.987000000000002,0.511,37,19,o,0,1.56,222.40704,18.70009,4280.13,3317.6,3.08,2.79,54.2,-0.46299999999999997,18.98,19.95,01a57940o0194o
56,57940.345391999996,21.506999999999998,1.868,9,17,o,0,1.83,222.40704,18.70009,4306.28,3387.14,3.13,2.82,50.9,-0.455,18.91,19.93,01a57940o0210o
57,57940.354208000004,-20.98,1.046,-15,15,o,0,2.7,222.40704,18.70009,4257.63,3343.43,3.1,2.83,65.3,-0.46,18.92,19.89,01a57940o0227o
58,57940.36556900001,-19.875999999999998,0.465,-41,19,o,0,1.24,222.40704,18.70009,4251.17,3501.71,3.06,2.78,63.9,-0.466,18.87,19.85,01a57940o0249o
59,57942.337145000005,-18.582,0.152,-134,20,o,0,2.99,222.40704,18.70009,4839.52,7581.12,2.23,2.13,4.9,-0.518,18.93,19.53,02a57942o0189o
60,57942.345651999996,-21.015,1.464,-14,21,o,0,2.27,222.40704,18.70009,4823.25,7542.43,2.2,2.09,6.3,-0.52,18.88,19.47,02a57942o0205o
61,57942.357995000006,-18.410999999999998,0.121,-157,19,o,0,2.54,222.40704,18.70009,4880.45,7618.96,2.24,2.12,5.7,-0.516,18.86,19.44,02a57942o0227o
62,57942.358486000005,21.862,3.25,6,21,o,0,3.4,222.40704,18.70009,4898.94,7502.61,2.29,2.19,8.6,-0.515,18.83,19.44,02a57942o0228o
63,57944.326138,21.500999999999998,6.0329999999999995,9,55,o,0,1.25,222.40704,18.70009,4870.55,1013.34,3.58,3.03,60.8,-0.41200000000000003,17.65,18.33,01a57944o0055o
64,57944.334873,21.063000000000002,1.561,14,21,o,0,1.31,222.40704,18.70009,4897.4,1086.52,3.55,3.11,56.7,-0.424,18.86,19.91,01a57944o0072o
65,57944.34351599999,20.019000000000002,0.59,36,21,o,0,1.41,222.40704,18.70009,4848.13,1042.23,3.5,3.14,59.9,-0.43200000000000005,18.85,19.88,01a57944o0089o
66,57944.352861,-20.059,1.213,-34,42,o,0,0.78,222.40704,18.70009,4838.03,1193.66,3.48,3.08,62.2,-0.431,18.16,18.97,01a57944o0107o
67,57946.326095000004,-22.646,5.033,-3,16,o,0,2.12,222.40704,18.70009,3403.51,8575.76,2.3,2.07,12.3,-0.508,19.4,20.28,02a57946o0167o
68,57946.335058000004,-18.506,0.10300000000000001,-144,15,o,0,7.24,222.40704,18.70009,3386.34,8536.42,2.3,2.09,8.7,-0.504,19.37,20.19,02a57946o0184o
69,57946.34362100001,-19.381,0.21899999999999997,-64,14,o,0,7.01,222.40704,18.70009,3443.51,8612.4,2.29,2.1,7.9,-0.491,19.32,20.13,02a57946o0200o
70,57946.35225599999,-19.3,0.265,-69,18,o,0,2.99,222.40704,18.70009,3463.61,8495.04,2.28,2.09,7.8,-0.503,19.26,20.05,02a57946o0216o
71,57948.311499,20.901999999999997,1.2,16,19,o,0,2.34,222.40704,18.70009,5898.67,4098.43,3.02,2.87,-77.5,-0.44799999999999995,18.89,20.59,01a57948o0122o
72,57948.31944299999,-20.08,1.722,-34,58,o,0,0.98,222.40704,18.70009,5923.56,4168.57,2.91,2.77,-82.2,-0.462,17.52,19.02,01a57948o0138o
73,57948.326863,-17.735,0.157,-292,46,o,0,1.91,222.40704,18.70009,5857.09,4121.01,2.86,2.78,86.8,-0.461,17.57,19.03,01a57948o0153o
74,57948.334414,-20.892,0.93,-16,15,o,0,1.79,222.40704,18.70009,5846.02,4265.84,2.96,2.75,-83.3,-0.461,19.13,20.72,01a57948o0168o
75,57950.296109,-18.183,0.039,-194,8,o,0,9.33,222.40704,18.70009,4698.28,8161.19,2.44,2.15,0.7,-0.491,19.63,20.95,02a57950o0109o
76,57950.304904,19.738,0.203,46,9,o,0,12.89,222.40704,18.70009,4677.17,8124.66,2.19,1.98,9.7,-0.509,19.67,20.94,02a57950o0126o
77,57950.313565,19.599,0.212,52,11,o,0,9.37,222.40704,18.70009,4730.22,8202.8,2.16,2.0,1.3,-0.51,19.7,20.93,02a57950o0143o
78,57950.322035000005,21.45,1.095,10,10,o,0,10.48,222.40704,18.70009,4746.88,8086.29,2.23,2.02,9.7,-0.504,19.71,20.94,02a57950o0160o
79,57952.270455,18.775,0.113,112,13,o,0,2.48,222.40704,18.70009,5590.75,3554.99,3.19,2.84,2.6,-0.431,19.45,21.28,01a57952o0044o
80,57952.286303999994,18.662,0.125,124,16,o,0,1.69,222.40704,18.70009,5620.57,3657.07,3.26,2.95,2.3,-0.42700000000000005,19.27,21.11,01a57952o0076o
81,57952.294742,18.192999999999998,0.07200000000000001,192,14,o,0,2.05,222.40704,18.70009,5571.83,3613.48,3.13,2.98,11.7,-0.426,19.5,21.33,01a57952o0093o
82,57952.30307,18.238,0.065,184,12,o,0,1.79,222.40704,18.70009,5562.8,3762.97,3.15,2.88,9.9,-0.434,19.51,21.34,01a57952o0110o
83,57956.251371000006,17.054000000000002,0.040999999999999995,547,22,o,0,1.55,222.40704,18.70009,5917.92,3076.07,4.12,3.68,2.2,-0.37200000000000005,18.74,20.38,01a57956o0006o
84,57956.268834,16.955,0.027999999999999997,600,17,o,0,2.4,222.40704,18.70009,5945.24,3181.55,3.29,2.89,87.9,-0.419,19.22,20.8,01a57956o0042o
85,57956.274881,17.25,0.034,457,15,o,0,2.52,222.40704,18.70009,5893.73,3128.5,3.55,3.26,-82.6,-0.396,19.18,20.82,01a57956o0054o
86,57956.283490999995,17.253,0.033,456,15,o,0,2.45,222.40704,18.70009,5882.63,3279.93,3.4,3.12,-87.9,-0.41700000000000004,19.21,20.89,01a57956o0071o
87,57960.250922,16.756,0.026000000000000002,720,19,o,0,1.67,222.40704,18.70009,5058.91,2913.84,3.57,3.51,-11.6,-0.387,19.04,20.77,01a57960o0020o
88,57960.251403999995,16.677,0.025,775,19,o,0,1.7,222.40704,18.70009,5022.14,2876.83,3.34,3.19,-87.6,-0.413,19.16,20.83,01a57960o0021o
89,57960.266058,16.869,0.024,649,15,o,0,2.01,222.40704,18.70009,4992.69,2893.61,3.53,3.05,87.4,-0.439,19.33,21.37,01a57960o0051o
90,57960.27140800001,16.817999999999998,0.021,681,14,o,0,4.5,222.40704,18.70009,4979.05,3031.62,3.48,2.95,89.3,-0.41200000000000003,19.37,21.39,01a57960o0062o
91,57962.266738,-16.249000000000002,0.627,-1149,721,o,0,1.5,222.40704,18.70009,4116.96,6731.34,2.38,2.1,-37.3,-0.419,15.02,15.44,02a57962o0002o
92,57962.268695000006,-18.214000000000002,5.0,-188,940,o,0,1.0,222.40704,18.70009,4098.28,6848.38,4.0,4.0,0.0,-0.226,15.0,15.5,02a57962o0006o
93,57964.250482,16.742,0.028999999999999998,730,21,o,0,2.35,222.40704,18.70009,7195.52,2963.32,3.07,2.86,-3.4,-0.433,19.1,20.21,01a57964o0019o
94,57964.255344000005,16.834,0.027000000000000003,670,18,o,0,2.19,222.40704,18.70009,7217.15,3019.0,3.06,3.06,-33.9,-0.424,19.17,20.36,01a57964o0029o
95,57964.266014,16.732,0.026000000000000002,737,19,o,0,2.38,222.40704,18.70009,7168.35,2984.92,3.01,2.95,6.3,-0.433,19.17,20.38,01a57964o0051o
96,57964.273332000004,16.755,0.023,721,17,o,0,3.74,222.40704,18.70009,7156.55,3129.15,2.93,2.9,78.6,-0.445,19.19,20.37,01a57964o0066o
97,57966.255595,17.064,0.032,542,17,o,0,3.92,222.40704,18.70009,2153.29,6260.16,2.13,2.08,-24.6,-0.48,19.28,20.06,02a57966o0028o
98,57966.25608099999,16.753,0.024,722,17,o,0,10.13,222.40704,18.70009,2171.72,6298.68,2.12,2.06,-33.1,-0.456,19.3,20.07,02a57966o0029o
99,57966.264878999995,17.021,0.03,565,17,o,0,4.61,222.40704,18.70009,2209.47,6334.32,2.2,2.14,-26.4,-0.452,19.24,20.11,02a57966o0047o
100,57966.273038,17.159000000000002,0.032,497,16,o,0,8.72,222.40704,18.70009,2227.19,6216.3,2.07,1.97,-31.7,-0.444,19.33,20.11,02a57966o0061o
101,57971.24746599999,16.913,0.055,623,34,o,0,3.03,222.40704,18.70009,2884.28,8506.86,2.05,1.95,-8.9,-0.527,18.92,19.36,02a57971o0034o
102,57971.248924,17.128,0.047,512,24,o,0,7.12,222.40704,18.70009,2865.12,8467.71,2.06,1.95,4.4,-0.493,19.03,19.48,02a57971o0037o
103,57971.252846,16.933,0.038,612,23,o,0,5.85,222.40704,18.70009,2920.64,8543.76,2.08,1.96,-3.1,-0.506,19.13,19.64,02a57971o0045o
104,57971.265535000006,17.061,0.040999999999999995,544,22,o,0,4.12,222.40704,18.70009,2937.64,8427.54,2.16,2.05,-10.4,-0.467,19.08,19.68,02a57971o0068o
105,57973.245071000005,17.663,0.6679999999999999,312,209,o,0,1.36,222.40704,18.70009,4129.98,4140.01,3.12,2.69,6.2,-0.439,16.17,16.38,01a57973o0007o
106,57973.248503999996,17.227,0.35700000000000004,467,167,o,0,1.47,222.40704,18.70009,4151.93,4191.15,3.07,2.73,3.3,-0.426,16.41,16.71,01a57973o0014o
107,57973.253913,16.881,0.2,642,128,o,0,0.99,222.40704,18.70009,4100.12,4134.36,3.0,2.73,4.8,-0.46799999999999997,17.0,17.31,01a57973o0025o
108,57973.261385000005,16.801,0.16699999999999998,691,116,o,0,1.21,222.40704,18.70009,4090.04,4279.14,3.06,2.82,-3.0,-0.441,17.01,17.26,01a57973o0040o
109,57975.249408,17.352999999999998,0.037000000000000005,416,15,o,0,11.04,222.40704,18.70009,2614.15,7147.7,2.07,1.98,-21.3,-0.469,19.4,20.2,02a57975o0036o
110,57975.249916999994,17.512,0.040999999999999995,359,15,o,0,9.09,222.40704,18.70009,2596.02,7108.94,2.01,1.94,-10.3,-0.48,19.42,20.25,02a57975o0037o
111,57975.253017999996,17.176,0.034,489,17,o,0,4.97,222.40704,18.70009,2669.19,7184.44,2.07,1.97,-20.7,-0.48700000000000004,19.36,20.25,02a57975o0043o
112,57975.26576,17.972,0.061,235,14,o,0,12.89,222.40704,18.70009,2684.85,7068.51,2.19,2.11,-12.8,-0.48100000000000004,19.53,20.66,02a57975o0066o
113,57977.252871000004,17.616,0.047,326,15,o,0,2.63,222.40704,18.70009,4770.73,2011.96,3.24,3.05,-3.2,-0.425,19.43,21.15,01a57977o0030o
114,57977.256478999996,17.596,0.043,332,14,o,0,2.64,222.40704,18.70009,4737.66,1987.58,3.12,2.86,-4.1,-0.434,19.45,21.17,01a57977o0037o
115,57977.25700800001,17.482,0.038,369,14,o,0,2.77,222.40704,18.70009,4793.83,2067.16,3.14,2.89,2.8,-0.431,19.48,21.17,01a57977o0038o
116,57977.26841900001,17.567999999999998,0.034,341,12,o,0,2.27,222.40704,18.70009,4732.79,2147.67,3.12,2.9,-5.2,-0.426,19.47,21.22,01a57977o0060o
117,57979.253705999996,17.637,0.043,320,14,o,0,2.94,222.40704,18.70009,3367.44,8383.27,2.18,2.0,-45.9,-0.45899999999999996,19.62,20.72,02a57979o0035o
118,57979.254215999994,17.793,0.042,277,12,o,0,7.94,222.40704,18.70009,3404.09,8421.88,2.17,2.02,-41.8,-0.456,19.63,20.72,02a57979o0036o
119,57979.26846,18.064,0.046,216,10,o,0,9.3,222.40704,18.70009,3436.48,8461.09,2.15,2.01,-38.0,-0.45799999999999996,19.63,20.75,02a57979o0059o
120,57979.281005,18.281,0.063,177,11,o,0,6.17,222.40704,18.70009,3454.39,8342.35,2.18,2.05,-26.0,-0.466,19.59,20.75,02a57979o0083o
121,57981.249837999996,17.633,0.040999999999999995,321,13,o,0,3.63,222.40704,18.70009,5389.86,2738.16,2.71,2.63,86.9,-0.461,19.46,20.96,01a57981o0032o
122,57981.250353999996,17.506,0.034,361,12,o,0,3.87,222.40704,18.70009,5371.74,2701.52,2.71,2.62,82.5,-0.467,19.47,20.97,01a57981o0033o
123,57981.263021000006,17.755,0.042,287,12,o,0,2.96,222.40704,18.70009,5348.78,2707.66,2.71,2.61,85.9,-0.466,19.5,21.06,01a57981o0057o
124,57981.274449000004,17.775,0.042,282,12,o,0,5.66,222.40704,18.70009,5345.84,2864.99,2.73,2.6,-83.3,-0.461,19.5,21.06,01a57981o0079o
125,57983.246188,17.43,0.031,387,12,c,0,2.82,222.40704,18.70009,3231.91,7605.39,2.41,2.32,-11.3,-0.449,19.62,21.03,02a57983o0030c
126,57983.252742,17.519000000000002,0.032,357,11,c,0,3.06,222.40704,18.70009,3213.88,7565.92,2.45,2.35,-9.0,-0.436,19.77,21.5,02a57983o0043c
127,57983.261301,18.025,0.045,224,10,c,0,6.28,222.40704,18.70009,3267.27,7642.12,2.41,2.28,-6.4,-0.45,19.81,21.57,02a57983o0060c
128,57983.270173000004,17.766,0.033,284,9,c,0,8.53,222.40704,18.70009,3284.53,7524.94,2.4,2.29,-11.4,-0.45,19.79,21.57,02a57983o0077c
129,57985.27289,17.58,0.043,337,14,o,0,2.38,222.40704,18.70009,6210.49,4103.69,2.87,2.8,-43.5,-0.452,19.39,20.93,01a57985o0030o
130,57985.279147,17.88,0.059000000000000004,256,15,o,0,2.12,222.40704,18.70009,6201.54,4238.11,2.86,2.76,-76.4,-0.45799999999999996,19.4,20.94,01a57985o0042o
131,57987.24518099999,18.028,0.054000000000000006,223,12,c,0,2.25,222.40704,18.70009,2843.66,7764.07,2.65,2.53,-34.1,-0.408,19.46,21.01,02a57987o0008c
132,57987.250207000005,18.3,0.07200000000000001,174,12,c,0,2.53,222.40704,18.70009,2825.88,7724.04,2.81,2.72,-16.8,-0.414,19.35,21.09,02a57987o0018c
133,57987.257276,-18.282,0.8420000000000001,-177,149,c,0,1.0,222.40704,18.70009,2879.72,7800.95,2.77,2.67,-32.4,-0.428,16.71,18.21,02a57987o0032c
134,57989.262663,17.512,0.048,359,17,o,0,2.84,222.40704,18.70009,4323.23,3136.05,2.84,2.65,10.6,-0.46799999999999997,19.19,20.62,01a57989o0068o
135,57989.274835000004,17.394000000000002,0.036000000000000004,400,14,o,0,2.23,222.40704,18.70009,4358.73,3213.51,2.86,2.74,13.6,-0.452,19.32,20.78,01a57989o0091o
136,57989.28270599999,17.469,0.047,374,18,o,0,1.7,222.40704,18.70009,4295.54,3160.19,2.84,2.69,11.8,-0.465,19.21,20.6,01a57989o0106o
137,57989.2907,17.563,0.047,342,16,o,0,2.94,222.40704,18.70009,4288.38,3299.18,2.81,2.67,18.2,-0.46799999999999997,19.22,20.64,01a57989o0121o
138,57995.287405999996,17.399,0.055999999999999994,398,22,o,0,1.49,222.40704,18.70009,9317.82,2724.22,2.28,2.21,35.1,-0.675,18.96,19.65,02a57995o0107o
139,57995.29619,17.802,0.084,275,23,o,0,1.61,222.40704,18.70009,9296.67,2686.14,2.25,2.2,46.1,-0.488,18.93,19.56,02a57995o0124o
140,57995.304978,17.47,0.055999999999999994,373,21,o,0,3.77,222.40704,18.70009,9348.14,2767.74,2.23,2.19,-85.3,-0.47100000000000003,18.89,19.47,02a57995o0141o
141,57995.313278999995,17.878,0.10099999999999999,256,26,o,0,1.6,222.40704,18.70009,9365.44,2654.02,2.29,2.21,15.2,-0.479,18.78,19.39,02a57995o0157o
142,57997.271992999995,17.749000000000002,0.09300000000000001,289,27,o,0,1.31,222.40704,18.70009,611.34,7441.42,3.04,2.8,-89.9,-0.419,18.85,19.92,01a57997o0091o
143,57997.280651,17.412,0.064,394,25,o,0,2.48,222.40704,18.70009,644.15,7503.86,3.05,2.71,-84.8,-0.42,18.73,19.83,01a57997o0108o
144,57997.289242,17.41,0.079,394,31,o,0,1.63,222.40704,18.70009,602.09,7447.38,3.07,2.86,-85.0,-0.423,18.7,19.73,01a57997o0125o
145,57997.29785,17.813,0.109,272,30,o,0,2.28,222.40704,18.70009,598.26,7584.03,3.14,2.82,-82.6,-0.40700000000000003,18.62,19.62,01a57997o0142o
146,57999.29025700001,18.75,1.193,115,137,o,0,1.54,222.40704,18.70009,10144.59,4662.28,2.24,2.1,28.5,-0.513,17.34,17.7,02a57999o0115o
147,57999.298829,18.451,0.336,151,51,o,0,1.19,222.40704,18.70009,10122.7,4621.57,2.31,2.16,28.0,-0.504,18.7,19.17,02a57999o0132o
148,57999.307224000004,-18.180999999999997,0.32,-194,62,o,0,1.53,222.40704,18.70009,10173.17,4703.29,2.34,2.07,25.6,-0.507,18.26,18.74,02a57999o0149o
149,57999.315362,18.975,0.413,93,38,o,0,1.68,222.40704,18.70009,10188.46,4589.59,2.6,2.43,33.0,-0.496,18.27,18.8,02a57999o0165o
150,58093.642319000006,-18.866,0.32,-103,33,o,0,1.71,222.40704,18.70009,927.59,2151.6,3.96,3.4,80.8,-0.41600000000000004,18.33,19.4,01a58093o0901o
151,58093.65049099999,-21.886,5.24,-6,34,o,0,1.13,222.40704,18.70009,991.49,2222.63,3.58,3.03,81.6,-0.43700000000000006,18.48,19.44,01a58093o0918o
152,58093.659630999995,-21.68,6.806,-8,53,o,0,1.08,222.40704,18.70009,1016.86,2097.15,3.54,3.01,80.9,-0.444,18.13,18.84,01a58093o0935o
153,58099.658772,16.863,2.1830000000000003,653,1425,o,0,1.67,222.40704,18.70009,8893.67,7789.02,2.58,2.35,38.8,-0.551,14.33,14.59,02a58099o0935o
154,58101.645911,-18.604,0.151,-131,20,o,0,1.25,222.40704,18.70009,567.6,1429.5,4.23,3.6,78.8,-0.41,18.98,20.69,01a58101o0921o
155,58101.657005999994,-18.762,0.20199999999999999,-114,23,o,0,1.41,222.40704,18.70009,559.47,1377.52,4.12,3.48,77.7,-0.426,18.86,20.36,01a58101o0938o
156,58101.659178999995,-18.71,0.225,-119,27,o,0,1.07,222.40704,18.70009,10329.94,1364.96,4.37,3.35,-86.6,-0.424,18.63,19.95,01a58101o0941o
157,58101.667009000004,-17.346,0.172,-418,72,o,0,1.07,222.40704,18.70009,629.52,1440.88,3.89,3.19,78.8,-0.46299999999999997,17.7,18.28,01a58101o0955o
